alligator,extra-cmake-modules
alligator,python
allure,ghc
allure,haskell-tasty
allure,haskell-tasty-hunit
almanah,appstream-glib
almanah,git
almanah,glib2-devel
almanah,meson
alot,git
alot,python-build
alot,python-installer
alot,python-setuptools-scm
alot,python-sphinx
alot,python-wheel
alsa-card-profiles,alsa-lib
alsa-card-profiles,avahi
alsa-card-profiles,bluez-libs
alsa-card-profiles,dbus
alsa-card-profiles,doxygen
alsa-card-profiles,git
alsa-card-profiles,glib2
alsa-card-profiles,glib2-devel
alsa-card-profiles,graphviz
alsa-card-profiles,gst-plugins-base
alsa-card-profiles,jack2
alsa-card-profiles,libcamera
alsa-card-profiles,libcanberra
alsa-card-profiles,libfdk-aac
alsa-card-profiles,libffado
alsa-card-profiles,libfreeaptx
alsa-card-profiles,liblc3
alsa-card-profiles,libldac
alsa-card-profiles,libmysofa
alsa-card-profiles,libpulse
alsa-card-profiles,libsndfile
alsa-card-profiles,libusb
alsa-card-profiles,libx11
alsa-card-profiles,libxfixes
alsa-card-profiles,lilv
alsa-card-profiles,meson
alsa-card-profiles,ncurses
alsa-card-profiles,opus
alsa-card-profiles,python-docutils
alsa-card-profiles,readline
alsa-card-profiles,roc-toolkit
alsa-card-profiles,rtkit
alsa-card-profiles,sbc
alsa-card-profiles,sdl2
alsa-card-profiles,systemd
alsa-card-profiles,valgrind
alsa-card-profiles,webrtc-audio-processing-1
alsa-oss,alsa-lib
alsa-plugins,alsa-lib
alsa-plugins,dbus
alsa-plugins,ffmpeg
alsa-plugins,jack
alsa-plugins,libavtp
alsa-plugins,libpulse
alsa-plugins,libsamplerate
alsa-plugins,speexdsp
alsa-scarlett-gui,git
alsa-tools,alsa-lib
alsa-tools,fltk
alsa-tools,gtk2
alsa-tools,gtk3
alsa-utils,alsa-lib
alsa-utils,docbook-xsl
alsa-utils,fftw
alsa-utils,libsamplerate
alsa-utils,ncurses
alsa-utils,python-docutils
alsa-utils,systemd
alsa-utils,xmlto
alure,cmake
amavisd-milter,libmilter
amb-plugins,ladspa
ambdec,gendesk
amberol,appstream
amberol,git
amberol,meson
amberol,rust
ambix-lv2,alsa-lib
ambix-lv2,cmake
ambix-lv2,eigen
ambix-lv2,fftw
ambix-lv2,freeglut
ambix-lv2,freetype2
ambix-lv2,gcc-libs
ambix-lv2,gendesk
ambix-lv2,glibc
ambix-lv2,glu
ambix-lv2,jack
ambix-lv2,libglvnd
ambix-lv2,liblo
ambix-lv2,libsoxr
ambix-lv2,libx11
ambix-lv2,libxcursor
ambix-lv2,libxext
ambix-lv2,libxinerama
ambix-lv2,zita-convolver
ambix-standalone,alsa-lib
ambix-standalone,cmake
ambix-standalone,eigen
ambix-standalone,fftw
ambix-standalone,freeglut
ambix-standalone,freetype2
ambix-standalone,gcc-libs
ambix-standalone,gendesk
ambix-standalone,glibc
ambix-standalone,glu
ambix-standalone,jack
ambix-standalone,libglvnd
ambix-standalone,liblo
ambix-standalone,libsoxr
ambix-standalone,libx11
ambix-standalone,libxcursor
ambix-standalone,libxext
ambix-standalone,libxinerama
ambix-standalone,zita-convolver
ambix-vst,alsa-lib
ambix-vst,cmake
ambix-vst,eigen
ambix-vst,fftw
ambix-vst,freeglut
ambix-vst,freetype2
ambix-vst,gcc-libs
ambix-vst,gendesk
ambix-vst,glibc
ambix-vst,glu
ambix-vst,jack
ambix-vst,libglvnd
ambix-vst,liblo
ambix-vst,libsoxr
ambix-vst,libx11
ambix-vst,libxcursor
ambix-vst,libxext
ambix-vst,libxinerama
ambix-vst,zita-convolver
ambix,alsa-lib
ambix,cmake
ambix,eigen
ambix,fftw
ambix,freeglut
ambix,freetype2
ambix,gcc-libs
ambix,gendesk
ambix,glibc
ambix,glu
ambix,jack
ambix,libglvnd
ambix,liblo
ambix,libsoxr
ambix,libx11
ambix,libxcursor
ambix,libxext
ambix,libxinerama
ambix,zita-convolver
amd-ucode,git
amd-ucode,python
amd-ucode,rdfind
amdvlk,cmake
amdvlk,directx-shader-compiler
amdvlk,git
amdvlk,glslang
amdvlk,libxrandr
amdvlk,ninja
amdvlk,perl-xml-xpath
amdvlk,python
amdvlk,python-jinja
amdvlk,python-ruamel-yaml
amdvlk,wayland
amdvlk,xorg-server-devel
amf-headers,git
amfora,git
amfora,go
amfora,imagemagick
aml,git
aml,meson
aml,ninja
ammonite,git
ammonite,mill
ams,alsa-lib
ams,fftw
ams,gendesk
ams,jack
ams,ladspa
ams,liblo
ams,qt5-tools
ams,zita-alsa-pcmi
amsynth-common,atk
amsynth-common,autoconf-archive
amsynth-common,cairo
amsynth-common,dssi
amsynth-common,fontconfig
amsynth-common,freetype2
amsynth-common,gcc-libs
amsynth-common,gdk-pixbuf2
amsynth-common,glib2
amsynth-common,glibc
amsynth-common,gtk2
amsynth-common,harfbuzz
amsynth-common,intltool
amsynth-common,jack
amsynth-common,ladspa
amsynth-common,liblo
amsynth-common,lv2
amsynth-common,pandoc
amsynth-dssi,atk
amsynth-dssi,autoconf-archive
amsynth-dssi,cairo
amsynth-dssi,dssi
amsynth-dssi,fontconfig
amsynth-dssi,freetype2
amsynth-dssi,gcc-libs
amsynth-dssi,gdk-pixbuf2
amsynth-dssi,glib2
amsynth-dssi,glibc
amsynth-dssi,gtk2
amsynth-dssi,harfbuzz
amsynth-dssi,intltool
amsynth-dssi,jack
amsynth-dssi,ladspa
amsynth-dssi,liblo
amsynth-dssi,lv2
amsynth-dssi,pandoc
amsynth-lv2,atk
amsynth-lv2,autoconf-archive
amsynth-lv2,cairo
amsynth-lv2,dssi
amsynth-lv2,fontconfig
amsynth-lv2,freetype2
amsynth-lv2,gcc-libs
amsynth-lv2,gdk-pixbuf2
amsynth-lv2,glib2
amsynth-lv2,glibc
amsynth-lv2,gtk2
amsynth-lv2,harfbuzz
amsynth-lv2,intltool
amsynth-lv2,jack
