akonadiconsole,kconfigwidgets
akonadiconsole,kcontacts
akonadiconsole,kcoreaddons
akonadiconsole,kcrash
akonadiconsole,kdbusaddons
akonadiconsole,ki18n
akonadiconsole,kitemmodels
akonadiconsole,kmime
akonadiconsole,ktextwidgets
akonadiconsole,kwidgetsaddons
akonadiconsole,kxmlgui
akonadiconsole,libakonadi
akonadiconsole,libkdepim
akonadiconsole,messagelib
akonadiconsole,qt6-base
akonadiconsole,xapian-core
akregator,gcc-libs
akregator,glibc
akregator,grantleetheme
akregator,kcmutils
akregator,kcodecs
akregator,kcolorscheme
akregator,kconfig
akregator,kconfigwidgets
akregator,kcoreaddons
akregator,kcrash
akregator,ki18n
akregator,kiconthemes
akregator,kio
akregator,knotifications
akregator,knotifyconfig
akregator,kontactinterface
akregator,kparts
akregator,kstatusnotifieritem
akregator,ktextaddons
akregator,ktexttemplate
akregator,ktextwidgets
akregator,kuserfeedback
akregator,kwidgetsaddons
akregator,kxmlgui
akregator,libkdepim
akregator,messagelib
akregator,pimcommon
akregator,qt6-base
akregator,qt6-webengine
akregator,syndication
alacarte,gdk-pixbuf2
alacarte,glib2
alacarte,gnome-menus
alacarte,gtk3
alacarte,hicolor-icon-theme
alacarte,python
alacarte,python-cairo
alacarte,python-gobject
alacritty,fontconfig
alacritty,freetype2
alacritty,libxcursor
alacritty,libxi
alacritty,libxkbcommon
alacritty,libxkbcommon-x11
alacritty,libxrandr
alembic,hdf5
alembic,imath
alertmanager,glibc
alex,ghc-libs
algol68g-doc,gsl
algol68g-doc,mpfr
algol68g-doc,plotutils
algol68g,gsl
algol68g,mpfr
algol68g,plotutils
ali,glibc
alicloud-vault,glibc
aliki,clthreads
aliki,clxclient
aliki,fftw
aliki,jack
aliki,libsndfile
aliki,zita-alsa-pcmi
aliyun-cli,glibc
allegro,dumb
allegro,gtk3
allegro,jack
allegro,libgl
allegro,libpulse
allegro,libtheora
allegro,libwebp
allegro,libxpm
allegro,opusfile
allegro,physfs
allegro4,jack
allegro4,libxcursor
allegro4,libxpm
allegro4,libxxf86vm
alligator,gcc-libs
alligator,glibc
alligator,kconfig
alligator,kcoreaddons
alligator,ki18n
alligator,kirigami
alligator,kirigami-addons
alligator,qt6-base
alligator,qt6-declarative
alligator,syndication
alltray,libgtop
alltray,libwnck
alltray,libxpm
allure,ghc-libs
allure,haskell-async
allure,haskell-enummapset
allure,haskell-file-embed
allure,haskell-hsini
allure,haskell-lambdahack
allure,haskell-optparse-applicative
allure,haskell-primitive
allure,haskell-splitmix
allure,haskell-th-lift-instances
almanah,at-spi2-core
almanah,cairo
almanah,dconf
almanah,evolution-data-server
almanah,gcr-4
almanah,glib2
almanah,glibc
almanah,gpgme
almanah,gtk3
almanah,gtksourceview4
almanah,gtkspell3
almanah,hicolor-icon-theme
almanah,libcryptui
almanah,libical
almanah,pango
almanah,sqlite
alot,desktop-file-utils
alot,notmuch
alot,python-cffi
alot,python-configobj
alot,python-gpgme
alot,python-magic
alot,python-twisted
alot,python-urwid
alot,python-urwidtrees
alpine-chroot-install,coreutils
alpine-chroot-install,sh
alsa-lib,alsa-topology-conf
alsa-lib,alsa-ucm-conf
alsa-lib,glibc
alsa-oss,alsa-lib
alsa-oss,glibc
alsa-oss,libasound.so=2-64
alsa-plugins,alsa-lib
alsa-plugins,glibc
alsa-plugins,libasound.so=2-64
alsa-scarlett-gui,alsa-lib
alsa-scarlett-gui,cairo
alsa-scarlett-gui,glib2
alsa-scarlett-gui,glibc
alsa-scarlett-gui,gtk4
alsa-scarlett-gui,hicolor-icon-theme
alsa-tools,alsa-lib
alsa-tools,gcc-libs
alsa-tools,glibc
alsa-tools,hicolor-icon-theme
alsa-tools,libasound.so=2-64
alsa-utils,alsa-lib
alsa-utils,gcc-libs
alsa-utils,glibc
alsa-utils,libasound.so=2-64
alsa-utils,libatopology.so=2-64
alsa-utils,libformw.so=6-64
alsa-utils,libmenuw.so=6-64
alsa-utils,libncursesw.so=6-64
alsa-utils,libpanelw.so=6-64
alsa-utils,libsamplerate
alsa-utils,libsamplerate.so=0-64
alsa-utils,ncurses
alsa-utils,pciutils
alsa-utils,psmisc
alure,dumb
alure,flac
alure,fluidsynth
alure,libsndfile
alure,libvorbis
alure,mpg123
alure,openal
amavisd-milter,amavisd-new
amavisd-new,bzip2
amavisd-new,gzip
amavisd-new,perl>=5.8.2
amavisd-new,perl-archive-zip>=1.14
amavisd-new,perl-berkeleydb>=0.42
amavisd-new,perl-convert-tnef
amavisd-new,perl-convert-uulib>=1.4-5
amavisd-new,perl-http-message
amavisd-new,perl-io-socket-inet6
amavisd-new,perl-io-stringy
amavisd-new,perl-json
amavisd-new,perl-libwww
amavisd-new,perl-lwp-protocol-https
amavisd-new,perl-mail-dkim>=0.31
amavisd-new,perl-mailtools>=1.58
amavisd-new,perl-mime-tools
amavisd-new,perl-net-libidn
amavisd-new,perl-net-server>=0.88
amavisd-new,perl-net-ssleay
amavisd-new,perl-unix-syslog>=1.1-4
amb-plugins,gcc-libs
ambdec,clthreads
ambdec,clxclient
ambdec,jack
amberol,dconf
amberol,gcc-libs
amberol,gdk-pixbuf2
amberol,glib2
amberol,glibc
amberol,graphene
amberol,gst-plugins-bad-libs
amberol,gst-plugins-base
amberol,gst-plugins-base-libs
amberol,gst-plugins-good
amberol,gstreamer
amberol,gtk4
amberol,hicolor-icon-theme
amberol,libadwaita
amberol,pango
ambix-lv2,fftw
ambix-lv2,freetype2
ambix-lv2,gcc-libs
ambix-lv2,glibc
ambix-lv2,libfftw3f.so=3-64
ambix-lv2,libfftw3f_threads.so=3-64
ambix-lv2,libfreetype.so=6-64
ambix-lv2,libglvnd
ambix-lv2,libsoxr
ambix-lv2,libx11
ambix-lv2,libxext
ambix-lv2,libzita-convolver.so=4-64
ambix-lv2,lv2-host
ambix-lv2,zita-convolver
ambix-standalone,alsa-lib
ambix-standalone,fftw
ambix-standalone,freetype2
ambix-standalone,gcc-libs
ambix-standalone,glibc
ambix-standalone,libasound.so=2-64
ambix-standalone,libfftw3f.so=3-64
ambix-standalone,libfftw3f_threads.so=3-64
ambix-standalone,libfreetype.so=6-64
ambix-standalone,libglvnd
ambix-standalone,libsoxr
ambix-standalone,libx11
ambix-standalone,libxext
ambix-standalone,libzita-convolver.so=4-64
ambix-standalone,zita-convolver
ambix-vst,fftw
ambix-vst,freetype2
ambix-vst,gcc-libs
ambix-vst,glibc
ambix-vst,libfftw3f.so=3-64
ambix-vst,libfftw3f_threads.so=3-64
ambix-vst,libfreetype.so=6-64
ambix-vst,libglvnd
ambix-vst,libsoxr
ambix-vst,libx11
ambix-vst,libxext
ambix-vst,libzita-convolver.so=4-64
ambix-vst,vst-host
ambix-vst,zita-convolver
ambix,ambix-lv2
ambix,ambix-standalone
ambix,ambix-vst
amdvlk,gcc-libs
amdvlk,glibc
amdvlk,zlib
amdvlk,zstd
aml,glibc
ammonite,bash
ammonite,java-environment
ams,alsa-lib
ams,cmt
ams,fftw
ams,gcc-libs
ams,glibc
ams,jack
ams,libasound.so=2-64
ams,libfftw3.so=3-64
ams,libjack.so=0-64
ams,liblo
ams,liblo.so=7-64
ams,libzita-alsa-pcmi.so=0-64
ams,mcp-plugins
ams,qt5-base
ams,rev-plugins
ams,swh-plugins
ams,vco-plugins
ams,zita-alsa-pcmi
amsynth-dssi,amsynth-common
amsynth-dssi,cairo
amsynth-dssi,dssi-host
amsynth-dssi,gcc-libs
amsynth-dssi,gdk-pixbuf2
amsynth-dssi,glib2
amsynth-dssi,glibc
amsynth-dssi,gtk2
amsynth-dssi,libcairo.so=2-64
amsynth-dssi,libgdk-x11-2.0.so=0-64
amsynth-dssi,libgdk_pixbuf-2.0.so=0-64
amsynth-dssi,libgio-2.0.so=0-64
amsynth-dssi,libglib-2.0.so=0-64
amsynth-dssi,libgobject-2.0.so=0-64
amsynth-dssi,libgtk-x11-2.0.so=0-64
amsynth-dssi,liblo
amsynth-dssi,liblo.so=7-64
amsynth-dssi,libx11
amsynth-lv2,amsynth-common
amsynth-lv2,cairo
amsynth-lv2,gcc-libs
amsynth-lv2,gdk-pixbuf2
amsynth-lv2,glib2
amsynth-lv2,glibc
amsynth-lv2,gtk2
amsynth-lv2,libcairo.so=2-64
amsynth-lv2,libgdk-x11-2.0.so=0-64
amsynth-lv2,libgdk_pixbuf-2.0.so=0-64
amsynth-lv2,libgio-2.0.so=0-64
amsynth-lv2,libglib-2.0.so=0-64
amsynth-lv2,libgobject-2.0.so=0-64
amsynth-lv2,libgtk-x11-2.0.so=0-64
amsynth-lv2,lv2-host
amsynth-standalone,alsa-lib
amsynth-standalone,amsynth-common
amsynth-standalone,atk
amsynth-standalone,cairo
amsynth-standalone,gcc-libs
amsynth-standalone,gdk-pixbuf2
amsynth-standalone,glib2
amsynth-standalone,glibc
amsynth-standalone,gtk2
amsynth-standalone,hicolor-icon-theme
amsynth-standalone,jack
amsynth-standalone,libasound.so=2-64
amsynth-standalone,libatk-1.0.so=0-64
amsynth-standalone,libcairo.so=2-64
amsynth-standalone,libgdk-x11-2.0.so=0-64
amsynth-standalone,libgdk_pixbuf-2.0.so=0-64
amsynth-standalone,libgio-2.0.so=0-64
amsynth-standalone,libglib-2.0.so=0-64
amsynth-standalone,libgobject-2.0.so=0-64
amsynth-standalone,libgtk-x11-2.0.so=0-64
amsynth-standalone,libjack.so=0-64
amsynth-standalone,liblo
amsynth-standalone,liblo.so=7-64
amsynth-standalone,libx11
amsynth-vst,amsynth-common
amsynth-vst,cairo
amsynth-vst,gcc-libs
amsynth-vst,gdk-pixbuf2
amsynth-vst,glib2
amsynth-vst,glibc
amsynth-vst,gtk2
amsynth-vst,libcairo.so=2-64
amsynth-vst,libgdk-x11-2.0.so=0-64
amsynth-vst,libgdk_pixbuf-2.0.so=0-64
amsynth-vst,libgio-2.0.so=0-64
amsynth-vst,libglib-2.0.so=0-64
amsynth-vst,libgobject-2.0.so=0-64
amsynth-vst,libgtk-x11-2.0.so=0-64
amsynth-vst,vst-host
amsynth,amsynth-common
amsynth,amsynth-dssi
amsynth,amsynth-lv2
amsynth,amsynth-standalone
amsynth,amsynth-vst
amule,crypto++
amule,geoip
amule,libupnp
amule,wxwidgets-gtk3
analitza,gcc-libs
analitza,glibc
analitza,qt6-base
analitza,qt6-declarative
analitza,qt6-svg
ananicy-cpp,gcc-libs
ananicy-cpp,glibc
ananicy-cpp,libbpf
ananicy-cpp,libelf
ananicy-cpp,libfmt.so=11-64
ananicy-cpp,libspdlog.so=1.15-64
ananicy-cpp,systemd
ananicy-cpp,systemd-libs
ananicy-cpp,zlib
android-file-transfer,android-udev
android-file-transfer,file
android-file-transfer,fuse2
android-file-transfer,hicolor-icon-theme
android-file-transfer,libxkbcommon-x11
android-file-transfer,qt5-base
android-tools,android-udev
android-tools,brotli
android-tools,fmt
android-tools,pcre2
android-tools,protobuf
android-tools,zstd
android-udev,libmtp
android-udev,udev
angband,glibc
angband,hicolor-icon-theme
angband,libx11
angband,ncurses
angband,sdl2
angband,sdl2_image
angband,sdl2_mixer
angband,sdl2_ttf
angband,xorg-fonts-misc
angband,xorg-mkfontscale
angelfish,futuresql
angelfish,gcc-libs
angelfish,glibc
angelfish,kconfig
angelfish,kcoreaddons
angelfish,kdbusaddons
angelfish,ki18n
angelfish,kirigami
angelfish,kirigami-addons
angelfish,knotifications
angelfish,kwindowsystem
angelfish,purpose
angelfish,qcoro
angelfish,qqc2-desktop-style
angelfish,qt6-5compat
angelfish,qt6-base
angelfish,qt6-declarative
angelfish,qt6-webengine
angle-grinder,gcc-libs
angle-grinder,glibc
ansible-bender,ansible
ansible-bender,ansible-core
ansible-bender,buildah
ansible-bender,podman
ansible-bender,python
ansible-bender,python-jsonschema
ansible-bender,python-pyyaml
ansible-bender,python-setuptools
ansible-bender,python-tabulate
ansible-core,python
ansible-core,python-cryptography
ansible-core,python-jinja
ansible-core,python-packaging
ansible-core,python-paramiko
ansible-core,python-pyyaml
ansible-core,python-resolvelib
ansible-core,python-typing_extensions
ansible-language-server,ansible
ansible-language-server,nodejs
ansible-lint,ansible-core
ansible-lint,git
ansible-lint,python
ansible-lint,python-ansible-compat
ansible-lint,python-black
ansible-lint,python-enrich
ansible-lint,python-filelock
ansible-lint,python-importlib-metadata
ansible-lint,python-jsonschema
ansible-lint,python-packaging
ansible-lint,python-pyaml
ansible-lint,python-rich
ansible-lint,python-ruamel-yaml
ansible-lint,python-wcmatch
ansible-lint,yamllint
ansible,ansible-core
ansible,python
ant,bash
ant,coreutils
ant,java-environment
ant,which
antimicrox,gcc-libs
antimicrox,glibc
antimicrox,hicolor-icon-theme
antimicrox,libx11
