biodiff,orhun
bird,seblu
birdfont,bgyorgy
birdfont,alerque
bison,lfleischer
bitcoin-daemon,kpcyrd
bitcoin-qt,kpcyrd
bitcoin-tx,kpcyrd
bitsery,dvzrv
bitwarden-cli,alex19EP
bitwarden,alex19EP
black-hole-solver,arojas
blackbox,jlichtblau
blackmagic,FFY00
blackmagic,sangy
bladerf,FFY00
blanket,bgyorgy
blas-openblas,felixonmars
blas,arojas
blas64-openblas,felixonmars
blas64,arojas
blaze,tpkessler
bleachbit,arojas
blender,svenstaro
blendr,orhun
bless,svenstaro
blinken,arojas
blinken,felixonmars
blinksocks,felixonmars
blisp,alucryd
bliss,arojas
bloaty,arodseth
bloaty,bertptrs
blobby2,svenstaro
blobby2,kpcyrd
blobwars-data,lcarlier
blobwars,lcarlier
blop,dvzrv
blop.lv2,dvzrv
blosc,grawlinson
blosc,Archange
blosc2,Archange
blueberry,bgyorgy
bluedevil,arojas
bluedevil,felixonmars
bluefish,FFY00
blueman,bgyorgy
blueman,Antiz
blueprint-compiler,bgyorgy
bluez-cups,andyrtr
bluez-cups,Antiz
bluez-deprecated-tools,andyrtr
bluez-deprecated-tools,Antiz
bluez-hid2hci,andyrtr
bluez-hid2hci,Antiz
bluez-libs,andyrtr
bluez-libs,Antiz
bluez-mesh,andyrtr
bluez-mesh,Antiz
bluez-obex,andyrtr
bluez-obex,Antiz
bluez-qt,arojas
bluez-qt,felixonmars
bluez-qt,tcanabrava
bluez-qt5,arojas
bluez-qt5,felixonmars
bluez-tools,bgyorgy
bluez-utils,andyrtr
bluez-utils,Antiz
bluez,andyrtr
bluez,Antiz
blur-effect,felixonmars
blurble,bgyorgy
bmake,alerque
bmkdep,spupykin
bmon,jlichtblau
bmusb,Foxboron
bnfc,felixonmars
bob,orhun
bogofilter-db,andyrtr
bogofilter-kyotocabinet,andyrtr
bogofilter-lmdb,andyrtr
bogofilter-sqlite,andyrtr
boinc-nox,felixonmars
boinc,felixonmars
boinctui,felixonmars
bolt,Foxboron
bolt,jlichtblau
bomber,arojas
bomber,felixonmars
bonnie++,artafinde
bonzomatic,arodseth
bookworm,anatolik
boost-libs,foutrelis
boost-libs,gromit
boost,foutrelis
boost,gromit
booster,anatolik
bootconfig,seblu
bore,orhun
borg,lfleischer
borg,Foxboron
borgmatic,polyzen
borgmatic,gromit
botan,arojas
botan2,arojas
bottom,grawlinson
bottom,alerque
bovo,arojas
bovo,felixonmars
bower,felixonmars
box2d,svenstaro
boxed-cpp,ptr1337
boxxy,orhun
bpf-linker,orhun
bpf,seblu
bpftop,orhun
bpftrace,anatolik
bpython,gromit
bpytop,jlichtblau
brasero,heftig
breeze-grub,arojas
breeze-grub,felixonmars
breeze-gtk,arojas
breeze-gtk,felixonmars
breeze-icons,arojas
breeze-icons,felixonmars
breeze-plymouth,arojas
breeze,felixonmars
breeze,arojas
breeze5,felixonmars
breeze5,arojas
breezy,carsme
brial,arojas
bridge-utils,eworm
brightnessctl,shibumi
brltty-udev-generic,dvzrv
brltty,dvzrv
broadcom-wl-dkms,arodseth
broadcom-wl,heftig
brook,felixonmars
broot,svenstaro
broot,orhun
brotli-testdata,anthraxx
brotli-testdata,felixonmars
brotli,anthraxx
brotli,felixonmars
browserify,felixonmars
browserpass-chromium,ainola
browserpass-firefox,ainola
